,authors,by_statement,classifications.udc,contributions,contributors,copyright_date,covers,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,"identifiers.bodleian,_oxford_university",identifiers.british_library,identifiers.goodreads,identifiers.librarything,identifiers.shelfari,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_time,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL22358A'}],Wilkie Collins ; edited with an introduction and notes by Catherine Peters.,,"['Peters, Catherine, 1930-']",,,,/type/datetime,2009-09-05T00:40:11.551455,,,,['823/.8'],,,,,['Fiction'],,,,,['5749421'],['236120'],,,['9780199554065'],,/books/OL23688730M,[{'key': '/languages/eng'}],/type/datetime,2012-06-04T19:56:18.541294,8,['PR4494 .P6 2008'],['2009291724'],,,,,,432.0,,,,,"xliv, 432 p. ;",,,enk,2008,"['Oxford [England]', 'New York']",['Oxford University Press'],8,,['marc:marc_loc_updates/v37.i34.records.utf8:16458542:899'],,,"['Sibling rivalry -- Fiction', 'Blind women -- Fiction', 'Brothers -- Fiction', 'Twins -- Fiction']",,,Poor Miss Finch,,/type/edition,,,,,,,[{'key': '/works/OL176089W'}]
0,[{'key': '/authors/OL1394444A'}],Elizabeth Ashton.,,,,,,/type/datetime,2009-09-05T02:03:11.469609,,/type/text,"After an unhappy romance, Mr. Darcy's niece Pheobe retreats to Pemberly where, amid preparations for a summer ball, she and Louisa Bingley encounter several handsome strangers intent on winning their hearts.",['813/.6'],1st Touchstone trade pbk. ed.,,,,['Fiction'],,,,,['3755341'],['202993'],,['1416547266'],['9781416547266'],,/books/OL23692382M,[{'key': '/languages/eng'}],/type/datetime,2010-08-19T22:55:27.455628,6,['PS3601.S86 M73 2009'],['2009455181'],,,,/type/text,"""A Touchstone book.""",284.0,,,,"[""Mister Darcy's dream""]",284 p. ;,,,nyu,2009,['New York'],['Simon & Schuster'],6,,['marc:marc_loc_updates/v37.i34.records.utf8:21114904:974'],,,"['Darcy, Fitzwilliam (Fictitious character) -- Fiction', 'Young women -- Fiction']",a novel,,Mr. Darcy's dream,,/type/edition,,,,,,,[{'key': '/works/OL5735844W'}]
0,[{'key': '/authors/OL6726301A'}],Aife Murray.,,,,,,/type/datetime,2009-09-10T03:34:53.211940,,,,"['811/.4', 'B']",,,,,['Biography'],,,,,['6449256'],['9649085'],,,['9781584656746'],,/books/OL23697583M,[{'key': '/languages/eng'}],/type/datetime,2010-08-19T22:56:59.798835,4,['PS1541.Z5 M86 2010'],['2009036029'],,,,/type/text,Includes bibliographical references and index.,,,,,,p. cm.,,,nhu,2010,['Hanover'],['University Press of New England'],4,"['Revisiting New England, the new regionalism']",['marc:marc_loc_updates/v37.i36.records.utf8:26156990:1352'],,,"['Dickinson, Emily, -- 1830-1886', 'Poets, American -- 19th century -- Biography', 'Domestics -- United States -- History -- 19th century', 'Women domestics -- United States -- Biography']",how servants changed Emily Dickinson's life and language,"[{'type': {'key': '/type/toc_item'}, 'title': 'Walk backward to something you know [is there]'}, {'type': {'key': '/type/toc_item'}, 'title': 'Warm and wild and mighty'}, {'type': {'key': '/type/toc_item'}, 'title': 'Housework compromise'}, {'type': {'key': '/type/toc_item'}, 'title': 'Turning with a ferocity to a place she loved'}, {'type': {'key': '/type/toc_item'}, 'title': 'Of pictures, the discloser'}, {'type': {'key': '/type/toc_item'}, 'title': ""Emily Dickinson's Irish wake""}, {'type': {'key': '/type/toc_item'}, 'title': 'She kept them in my trunk'}, {'type': {'key': '/type/toc_item'}, 'title': 'There are things / We live among'}, {'type': {'key': '/type/toc_item'}, 'title': 'Afterword the broadest words are so narrow'}, {'type': {'key': '/type/toc_item'}, 'title': ""Maid as muse: how servants changed Emily Dickinson's life and language.""}]",Maid as muse,,/type/edition,,,,,,,[{'key': '/works/OL13856636W'}]
0,[{'key': '/authors/OL593647A'}],Carol Snyder.,,,,,[7036038],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Desperately unhappy and angry because her parents are constantly involved with their jobs, leaving her alone in their New York apartment with her grandmother, fourteen-year-old Jaimie longs for the opportunity to tell everyone how she really feels.",['[Fic]'],,,,,,['IA121601'],,,,['3236512'],,,['0553054422'],,,/books/OL2375368M,[{'key': '/languages/eng'}],/type/datetime,2012-02-14T08:47:50.099357,7,['PZ7.S68517 Ld 1987'],['87003597'],,,,,,148.0,leavemealonema00snyd,,['15790846'],,148 p. ;,,,onc,1987,"['Toronto', 'New York']",['Bantam Books'],7,,,['New York (N.Y.)'],,"['Parent and child -- Fiction', 'Grandmothers -- Fiction', 'Apartment houses -- Fiction', 'New York (N.Y.) -- Fiction']",,,"Leave me alone, Ma",,/type/edition,,,,,,,[{'key': '/works/OL3537384W'}]
0,[{'key': '/authors/OL234110A'}],Shirley Climo.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When twelve-year-old Zoe's Georgia home is taken over by Union soldiers, she uses all her ingenuity to drive them away.",['[Fic]'],1st ed.,,,,,,,,,['4171512'],['1091054'],,"['0690046561', '0690046588']",,,/books/OL2376901M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T09:39:08.187109,4,['PZ7.C62247 Mo 1987'],['87005259'],,,,,,152.0,,,,,152 p. ;,,,nyu,1987,['New York'],['T.Y. Crowell'],4,,,"['United States', 'Georgia']","['Civil War, 1861-1865']","['United States -- History -- Civil War, 1861-1865 -- Juvenile fiction.', 'United States -- History -- Civil War, 1861-1865 -- Fiction.', 'Georgia -- Fiction.']",,,month of seven days,A ,/type/edition,,,,,,,[{'key': '/works/OL1952037W'}]
0,[{'key': '/authors/OL18271A'}],Charles Lamb ; edited with an introduction by Jonathan Bate.,,"['Bate, Jonathan.', 'Lamb, Charles, 1775-1834.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['824/.7'],,,,,,,,,,['845086'],['102333'],,['0192817647'],,,/books/OL2379261M,[{'key': '/languages/eng'}],/type/datetime,2011-12-06T23:13:26.190831,13,['PR4861 .E8 1987'],['87007767'],,,,/type/text,Bibliography: p. [xxvii]-xxix.,361.0,,,,"['Elia.', 'Last essays of Elia']","xxxiii, 361 p. ;",,,enk,1987,"['Oxford [Oxfordshire]', 'New York']",['Oxford University Press'],13,"[""The World's classics"", 'Oxford paperbacks']",['marc:marc_records_scriblio_net/part19.dat:82148256:919'],,,,,,"Elia ; and, the Last essays of Elia",,/type/edition,,,,,['Elia'],,[{'key': '/works/OL44842W'}]
0,[{'key': '/authors/OL1071270A'}],Marie-Térèse Baird.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,,,,,['2722272'],,,['0816142351'],,,/books/OL2380166M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:23:46.486596,4,['PR6052.A324 B5 1987'],['87008735'],,,,,,233.0,,,,,233 p. (large print) ;,,,mau,1987,"['Boston, Mass']",['G.K. Hall'],4,['G.K. Hall large print book series'],"['marc:marc_records_scriblio_net/part19.dat:82937321:573', 'marc:marc_loc_updates/v36.i04.records.utf8:5778046:607']",,,['Large type books'],,,birds of sadness,The ,/type/edition,,,,,,,[{'key': '/works/OL4963423W'}]
0,[{'key': '/authors/OL371025A'}],"Jonathan Langley, Lizzy Pearl.",,"['Pearl, Lizzy.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"A toddler crocodile can't seem to find anything until the reader helps by turning a dial, thus uncovering the missing objects. On board pages.",['[E]'],,,,,,,,,,['5232067'],,,['0803704828'],,,/books/OL2380531M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,4,['PZ7.L2664 Wh 1988'],['87009115'],,,,,,10.0,,,['15631744'],,[10] p. :,,,nyu,1988,"['New York, N.Y']",['Dial Books for Young Readers'],4,,,,,"['Toy and movable books -- Specimens.', 'Crocodiles -- Fiction.', 'Lost and found possessions -- Fiction.', 'Toy and movable books.']",,,What have I lost?,,/type/edition,,,,,,,[{'key': '/works/OL2587605W'}]
0,[{'key': '/authors/OL40965A'}],Charles Dickens ; edited by Terry Eagleton.,,"['Eagleton, Terry, 1943-']",,,[4118586],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.8'],,,,,['Fiction.'],,,,,['1348211'],['10090'],,['0416413803'],,,/books/OL2382454M,[{'key': '/languages/eng'}],/type/datetime,2012-11-16T18:15:09.739977,7,['PR4561 .E17 1987'],['87011165'],,,,/type/text,Bibliography: p. 319-320.,339.0,,,,,"vi, 339 p. ;",,,enk,1987,"['London', 'New York']",['Methuen'],7,['Methuen English texts'],,['England'],,"['Social problems -- Fiction.', 'England -- Fiction.']",,,Hard times,,/type/edition,,,,,,,[{'key': '/works/OL13114894W'}]
0,[{'key': '/authors/OL28082A'}],by Linda Hasselstrom.,,,,,[724863],/type/datetime,2008-04-01T03:28:50.625462,,,,"['818/.5403', 'B']",1st ed.,,,,,,,,,['578482'],['1122667'],,['0960962638'],,,/books/OL2382700M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,6,['PS3558.A7257 Z477 1987'],['87011428'],,,,,,233.0,,,['15631504'],,"xvii, 233 p. :",,,cau,1987,"['Berkeley, Calif']",['Barn Owl Books'],6,,,"['South Dakota', 'South Dakota.']",['20th century'],"['Hasselstrom, Linda M. -- Diaries.', 'Authors, American -- 20th century -- Diaries.', 'Ranchers -- South Dakota -- Diaries.', 'Ranch life -- South Dakota.', 'Ranch life -- Poetry.']",a woman rancher on the northern plains,,Windbreak,,/type/edition,,,,,,,[{'key': '/works/OL15201298W'}]
0,[{'key': '/authors/OL41814A'}],translated from the Czech by Ewald Osers ; edited and with additional translations by George Gibian.,,"['Osers, Ewald, 1917-', 'Gibian, George.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['891.8/615'],1st Collier books ed.,,,,,,,,,['1239271'],['376012'],,['0020707606'],,,/books/OL2383413M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T09:44:53.930658,4,['PG5038.S45 A26 1987'],['87012191'],,,,,,194.0,,,,,194 p. ;,,,nyu,1987,['New York'],['Collier Books'],4,,,,,"['Seifert, Jaroslav, 1901-  -- Translations into English.']",,,selected poetry of Jaroslav Seifert,The ,/type/edition,,,,,['Poems.'],,[{'key': '/works/OL573403W'}]
0,[{'key': '/authors/OL1072136A'}],Kathleen McKinley Harris ; pictures by Dick Gackenbach.,,"['Gackenbach, Dick, ill.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,A Vermont farmer finishes his chores quickly with the help of a rolling pile of hay.,['[E]'],,,,,,,,,,['4851521'],['6679415'],,"['0688071511', '068807152X']",,,/books/OL2383516M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T09:44:53.930658,4,['PZ7.H24206 Wo 1988'],['87012305'],,,,,,32.0,,,,,[32] p. :,,,nyu,1988,['New York'],['Morrow Junior Books'],4,,,['Vermont'],,"['Farm life -- Fiction.', 'Vermont -- Fiction.']",,,wonderful hay tumble,The ,/type/edition,,,,,,,[{'key': '/works/OL4966899W'}]
0,[{'key': '/authors/OL1072354A'}],Geoffrey H. Movius.,,,,,,,,,,,['818/.5208'],,,,,,,,,,['385888'],,,['0824000668'],,,/books/OL2384319M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:23:46.486596,3,['PS3545.I544 Z66 1987'],['87013162'],,,,/type/text,"Bibliography: p. 174-178.
Originally presented as the author's thesis (Ph. D.--Harvard University, Cambridge, Mass., 1971).",178.0,,,,,178 p. ;,,,nyu,1987,['New York'],['Garland Pub.'],3,['Harvard dissertations in American and English literature'],,,,"['Williams, William Carlos, 1883-1963 -- Prose.', 'Williams, William Carlos, 1883-1963 -- Aesthetics.', 'Poetry.']",,,"early prose of William Carlos Williams, 1917-1925",The ,/type/edition,,,,,,,[{'key': '/works/OL4967541W'}]
0,[{'key': '/authors/OL1072637A'}],John Lester.,,,,,,,,,,,['823/.912'],,,,,,,,,,['3900636'],,,['0312009798'],,,/books/OL2385460M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:23:46.486596,3,['PR6005.O4 Z766 1988'],['87014377'],,,,/type/text,"Bibliography: p. 185-192.
Includes index.",196.0,,,,,"xxiv, 196 p. ;",,,nyu,1988,['New York'],"[""St. Martin's Press""]",3,,,,,"['Conrad, Joseph, 1857-1924 -- Religion.', 'Christian fiction, English -- History and criticism.', 'Religion in literature.']",,,Conrad and religion,,/type/edition,,,,,,,[{'key': '/works/OL4968382W'}]
0,[{'key': '/authors/OL221409A'}],Lael Littke.,,,,,[6696212],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"A reluctant newcomer to a small Idaho town, teenage Ashley longs to return to California; but her increasing involvement with a mysterious young man who claims to be a ghost helps her see herself, her family, and her friends in a different way.",['[Fic]'],,,,,,['IA119203'],,,,['3043379'],['9312170'],,['0875790925'],,,/books/OL2386586M,[{'key': '/languages/eng'}],/type/datetime,2011-08-12T19:07:39.511912,8,['PZ7.L719 Wh 1987'],['87015592'],,,,,,132.0,wherecreeksmeet00litt,,['16131931'],,132 p. ;,,,utu,1987,"['Salt Lake City, Utah']",['Deseret Book Co.'],8,,,,,"['Moving, Household -- Fiction', 'Emotional problems -- Fiction', 'Conduct of life -- Fiction', 'Mystery and detective stories']",,,Where the creeks meet,,/type/edition,,,,,,,[{'key': '/works/OL1849755W'}]
0,[{'key': '/authors/OL1072996A'}],by Virginia Cary Hudson ; illustrated by Karla Kuskin.,,,,,[14253],/type/datetime,2008-04-01T03:28:50.625462,,,,['814/.54'],1st Collier books ed.,,,,,,,,,['5109444'],['146389'],,['0020404808'],,,/books/OL2386854M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,6,['PS3515.U236 O2 1987'],['87015877'],,,,,,50.0,,,['16093578'],['O ye jigs and juleps!'],50 p. :,,,nyu,1987,['New York'],['Collier Books'],6,,,,,"[""Children's writings, American.""]",,,O ye jigs & juleps!,,/type/edition,,,,,,,[{'key': '/works/OL4969724W'}]
0,[{'key': '/authors/OL1012199A'}],Terry and Sandy Thornton.,,"['Thornton, Sandy.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,A young boy asks for God's forgiveness after joining his pals in teasing several classmates during recess.,['[E]'],,,,,,,,,,['3593636'],,,['0687356601'],,,/books/OL2388382M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,4,['PZ8.3.T36 Re 1987'],['87017515'],,,,,,32.0,,,['16472185'],,[32] p. :,,,tnu,1987,['Nashville'],['Abingdon Press'],4,,,,,"['Behavior -- Fiction.', 'Christian life -- Fiction.', 'Schools -- Fiction.', 'Stories in rhyme.']",,,Recess,,/type/edition,,,,,,,[{'key': '/works/OL4807114W'}]
0,[{'key': '/authors/OL1073956A'}],by Dorothea Walker.,,,,,[4121838],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,,,,,['425395'],,,['0805769609'],,,/books/OL2390800M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:24:25.887066,5,['PR6037.P29 Z96 1988'],['87020140'],,,,/type/text,"Bibliography: p. 114-120.
Includes index.",122.0,,,,,"122 p., [1] leaf of plates :",,,mau,1988,['Boston'],['Twayne Publishers'],5,"[""Twayne's English authors series ;"", 'TEAS 460']","['marc:marc_records_scriblio_net/part19.dat:92219121:791', 'marc:marc_upei/marc-for-openlibrary-bigset.mrc:71489107:716']",['Scotland'],['20th century.'],"['Spark, Muriel -- Criticism and interpretation', 'Women and literature -- Scotland -- History -- 20th century']",,,Muriel Spark,,/type/edition,,,,,,,[{'key': '/works/OL4972926W'}]
0,,edited and with an introduction by Harold Bloom.,,"['Bloom, Harold.']",,,"[5441276, 4818949, 4122719]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"A collection of eighteen critical essays on the Colombian writer, arranged chronologically in the order of their original publication.",['863'],,,,,,,,,,['31701'],['4310862'],,['1555462979'],,,/books/OL2393229M,[{'key': '/languages/eng'}],/type/datetime,2014-04-05T18:06:47.117986,6,['PQ8180.17.A73 Z6734 1989'],['87022774'],,,,/type/text,"Bibliography p. 291-295.
Includes index.",306.0,gabrielgarciamar00bloo,,,,"viii, 306 p. ;",,,nyu,1989,['New York'],['Chelsea House'],6,['Modern critical views'],"['marc:marc_records_scriblio_net/part19.dat:94342090:1023', 'marc:marc_cca/b10621386.out:17580503:1001']",,,"['García Márquez, Gabriel, 1928- -- Criticism and interpretation', 'García Márquez, Gabriel, 1928- -- Criticism and interpretation', 'Colombian literature -- History and criticism']",,,Gabriel García Márquez,,/type/edition,,,,,,,
0,[{'key': '/authors/OL302244A'}],Manès Sperber ; translated by Constantine Fitzgibbon.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,"['833/.914 s', '833/.914']",,,,,,,,,,['67365'],['9660627'],,['0841910510'],,,/books/OL2397687M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T09:58:18.990417,5,['PT2639.P47 W513 1988 vol. 1'],['87027545'],,,,/type/text,Translation of: Der verbrannte Dornbusch.,401.0,,,,,"xxvi, 401 p. ;",,,nyu,1988,['New York'],['Holmes & Meier'],5,"['Modern German voices series', 'Like a tear in the ocean ;', 'v. 1']","['marc:marc_records_scriblio_net/part19.dat:98260566:834', 'marc:marc_loc_updates/v38.i03.records.utf8:1547022:880']",,,,,,burned bramble,The ,/type/edition,,,,,['Verbrannte Dornbusch.'],,[{'key': '/works/OL2295316W'}]
0,[{'key': '/authors/OL39188A'}],by John Ferns.,,,,,[4125200],/type/datetime,2008-04-01T03:28:50.625462,,,,['828/.91209'],,,,,,,,,,['2471337'],['3885977'],,['0805769668'],,,/books/OL2398844M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T09:59:10.877171,6,['PR6037.T73 Z65 1988'],['87028817'],,,,/type/text,"Bibliography: p. 124-128.
Includes index.",133.0,,,,,133 p. :,,,mau,1988,['Boston'],['Twayne Publishers'],6,"[""Twayne's English authors series ;"", 'TEAS 462']","['marc:marc_records_scriblio_net/part19.dat:99288186:917', 'marc:marc_upei/marc-for-openlibrary-bigset.mrc:72071707:887']",['Great Britain'],['20th century.'],"['Strachey, Lytton, 1880-1932 -- Criticism and interpretation', 'Biography as a literary form', 'Criticism -- Great Britain -- History -- 20th century', 'Great Britain -- Biography -- History and criticism']",,,Lytton Strachey,,/type/edition,,,,,,,[{'key': '/works/OL550369W'}]
0,[{'key': '/authors/OL450488A'}],written by Matthew Galvin ; illustrated by Sandra Ferraro.,,"['Ferraro, Sandra, ill.']",,,[7342601],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Otto, a fidgety young car that has trouble paying attention in school, visits a special mechanic who prescribes a medicine to control his hyperactive behavior.",['[E]'],,,,,['Fiction.'],,,,,"['1456986', '6156704']",['1804576'],,"['0945354037', '0945354045']",,,/books/OL2404343M,[{'key': '/languages/eng'}],/type/datetime,2015-04-21T04:35:26.230342,5,['PZ7.G1423 Ot 1988'],['87034983'],,,,,,32.0,ottolearnsabouth00galv_1,,,,[32] p. :,,,nyu,1988,"['New York', 'Emeryville, Cal']","['Magination Press', 'Distributed to the trade through Publishers Group West']",5,,['ia:ottolearnsabouth00galv_1'],,,"['Hyperactive children -- Fiction.', 'Attention-deficit hyperactivity disorder -- Fiction.', 'Automobiles -- Fiction.']",a story about medication for hyperactive children,,Otto learns about his medicine,,/type/edition,,,,,,,[{'key': '/works/OL2951831W'}]
0,[{'key': '/authors/OL991875A'}],Clemente Palma ; translated from the Spanish by Guillermo I. Castillo-Feliú.,,,,,[4127647],/type/datetime,2008-04-01T03:28:50.625462,,,,['863'],,,,,,,,,,['3464349'],['7841386'],,['0819168793'],,,/books/OL2405256M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,6,['PQ8497.P23 H513 1988'],['87035997'],,,,/type/text,"Bibliography: p. 63.
Translation of: Historietas malignas.",65.0,,,['17353258'],,"ix, 65 p. ;",,,mdu,1988,"['Lanham, MD']",['University Press of America'],6,,,['Peru'],,['Peru -- Social life and customs -- Fiction.'],,"[{'type': {'key': '/type/toc_item'}, 'level': 0, 'title': 'Mors ex vita'}, {'type': {'key': '/type/toc_item'}, 'level': 0, 'title': 'The man with the cigarette'}, {'type': {'key': '/type/toc_item'}, 'level': 0, 'title': 'The story of the man who was not born'}, {'type': {'key': '/type/toc_item'}, 'level': 0, 'title': 'Aboard the cart.'}]",Malignant tales,,/type/edition,,,,,['Historietas malignas.'],,[{'key': '/works/OL4750567W'}]
0,[{'key': '/authors/OL578986A'}],Frederick Garber.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['821/.7'],,,,,,,,,,['1962184'],['12123'],,['0691067309'],,,/books/OL2406778M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T10:06:41.343334,5,['PR4392.S38 G37 1988'],['87038494'],,,,/type/text,"Bibliography: p. 313-317.
Includes index.",322.0,,,,,"xv, 322 p. ;",,,nju,1988,"['Princeton, N.J']",['Princeton University Press'],5,,,,,"['Byron, George Gordon Byron, Baron, 1788-1824 -- Criticism and interpretation.', 'Poetry -- Psychological aspects.', 'Self in literature.', 'Irony in literature.', 'Romanticism.']",the example of Byron,,"Self, text, and romantic irony",,/type/edition,['Publisher description'],['http://www.loc.gov/catdir/description/prin031/87038494.html'],['http://www.loc.gov/catdir/description/prin031/87038494.html'],,,,[{'key': '/works/OL3473347W'}]
0,[{'key': '/authors/OL25793A'}],Bernard Cornwell.,,,,,[7298056],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],1st American ed.,,,,,,,,,['2593662'],['158470'],,['0670816817'],,,/books/OL2406806M,[{'key': '/languages/eng'}],/type/datetime,2014-09-28T04:38:38.510887,6,['PR6053.O75 R43 1988'],['87040018'],,,,,,405.0,redcoat00corn,,,,405 p. ;,,,nyu,1988,"['New York, N.Y']",['Viking'],6,,"['marc:marc_records_scriblio_net/part19.dat:106223313:688', 'ia:redcoat00corn']",['United States'],"['Revolution, 1775-1783']","['United States -- History -- Revolution, 1775-1783 -- Fiction']",,,Redcoat,,/type/edition,,,,,,,[{'key': '/works/OL23310W'}]
0,[{'key': '/authors/OL1078523A'}],by David Zindell.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['968996'],['81975'],,['0917657977'],,,/books/OL2407922M,[{'key': '/languages/eng'}],/type/datetime,2014-07-29T17:57:31.891546,8,['PS3576.I5183 N4 1988'],['87045104'],,,,,,458.0,neverness00zind,,['16867831'],,458 p. ;,,,nyu,1988,['New York'],['D.I. Fine'],8,,['ia:neverness00zind'],,,,a novel,,Neverness,,/type/edition,,,,,,,[{'key': '/works/OL4987708W'}]
0,[{'key': '/authors/OL232913A'}],Susan Isaacs.,,,,,"[6767995, 5410269, 4128880]",/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,,['IA130901'],,,,['1918744'],['38871'],,['0060159790'],,,/books/OL2408332M,[{'key': '/languages/eng'}],/type/datetime,2011-08-12T16:04:18.462751,10,['PS3559.S15 S4 1988'],['87045630'],,,,,,402.0,shiningthrough1988isaa,,,,"x, 402 p. ;",,,nyu,1988,['New York'],['Harper & Row'],10,,"['marc:marc_records_scriblio_net/part19.dat:107511657:610', 'marc:CollingswoodLibraryMarcDump10-27-2008/Collingswood.out:7451923:1204', 'ia:shiningthrough1988isaa', 'ia:shiningthrough1988isaa']",,,,,,Shining through,,/type/edition,,,,,,,[{'key': '/works/OL1940962W'}]
0,[{'key': '/authors/OL1060452A'}],Stephen K. Land.,,,,,[1200029],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.912'],,,,,,,,,,['4418678'],,,['0404615899'],,,/books/OL2408475M,[{'key': '/languages/eng'}],/type/datetime,2010-08-15T09:06:07.722104,5,['PR6011.O58 Z78 1990'],['87045795'],,,,/type/text,Includes bibliographical references and index.,253.0,,,,,"xxx, 253 p. ;",,,nyu,1990,['New York'],['AMS Press'],5,"['AMS studies in modern literature,', 'no. 19']",,,,"['Forster, E. M. 1879-1970 -- Criticism and interpretation.', 'Psychological fiction, English -- History and criticism.']",,,Challenge and conventionality in the fiction of E.M. Forster,,/type/edition,,,,,,,[{'key': '/works/OL4934959W'}]
0,[{'key': '/authors/OL721167A'}],by Ellen Frye.,,,,,[4129708],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['2322985'],['2509301'],,['093467812X'],,,/books/OL2410706M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,9,['PS3556.R9 L6 1987'],['87060530'],,,,,,232.0,,,['15696279'],,232 p. ;,,,vtu,1987,"['Norwich, VT']",['New Victoria'],9,,"['marc:marc_records_scriblio_net/part19.dat:109489277:583', 'marc:marc_cca/b10621386.out:33009980:695']",,,['Lesbians -- Fiction'],,,Look under the hawthorn,,/type/edition,,,,,,,[{'key': '/works/OL3952575W'}]
0,[{'key': '/authors/OL26060A'}],Peanuts characters created and drawn by Charles M. Schulz ; text by Justine Korman ; background illustrations by Art and Kim Ellis.,,"['Korman, Justine.', 'Ellis, Art, ill.', 'Ellis, Kim, ill.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Two-minute stories about Snoopy, Charlie Brown, Lucy, Linus, and many more Peanuts favorites.",['[E]'],,,,,,,,,,"['2397731', '166732']",,,"['0307121844', '0307621847']",,,/books/OL2416883M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:26:57.113509,6,['PZ7.S38877 Snr 1988'],['87083203'],,,,/type/text,"""A Golden book, New York.""",29.0,,,['18424870'],,[29] p. :,,,nyu,1988,"['Racine, Wis']",['Western Pub. Co.'],6,"['Two-minute stories', 'Snoopy and friends']","['marc:marc_records_scriblio_net/part19.dat:114639472:1204', 'marc:marc_loc_updates/v35.i16.records.utf8:1997264:1266', 'marc:CollingswoodLibraryMarcDump10-27-2008/Collingswood.out:52833864:827']",,,"[""Children's stories, American"", 'Dogs -- Fiction', 'Short stories']",,,Snoopy's two-minute stories,,/type/edition,,,,,,,
0,[{'key': '/authors/OL686020A'}],Julio Rodríguez Puértolas.,,,,,[4131017],,,,,,['860/.9/358'],,,,,,,,,,['4851997'],,,"['8476000901', '8476001606']",,,/books/OL2418742M,[{'key': '/languages/spa'}],/type/datetime,2010-04-16T04:26:57.113509,4,['PQ6115 .R63 1986'],['87101485'],,,,/type/text,"Bibliography: v. 1, p. 823-837.
Includes index.",,,,,,2 v. :,,,sp ,1986,"['Madrid, España']",['Akal'],4,"['España sin espejo ;', '5-6']",,['Spain'],"['20th century', '20th century.']","['Spanish literature -- 20th century -- History and criticism.', 'Fascism and literature -- Spain -- History -- 20th century.', 'Spanish literature -- 20th century.']",,"[{'value': 'v. 1. Historia', 'type': '/type/text'}, {'value': 'v. 2. Antología.', 'type': '/type/text'}, {'value': '', 'type': '/type/text'}]",Literatura fascista española,,/type/edition,,,,,,,[{'key': '/works/OL3838737W'}]
